pib,desempleo,inflacion,crisis_activa,transacciones_por_ciclo,empresas_activas,modelos_ml_entrenados,depositos_bancarios,prestamos_totales,ciclo
0.0,28.000000000000004,0.0,0,0,13,10,0.0,0.0,0
1036305.0699614823,12.0,0.0,0,0,13,10,942835.7846869397,339083.89804198267,1
962964.9908892624,4.0,-9.993396209489314,0,0,13,10,1607188.3685218678,879305.0829513015,2
861568.3083388768,4.0,-11.718206402846143,0,0,13,10,2113232.0473718396,1012620.4709708331,3
784363.4576955102,4.0,-8.389034689887097,0,0,13,10,2484443.7893578666,1101240.7878693736,4
718976.385809269,5.6000000000000005,-5.657424172302572,0,0,13,10,3108742.9441171037,1147141.7170274274,5
654775.8935767609,7.6,-7.04999480347579,0,0,13,10,3575290.977341755,1170643.488556553,6
622315.1509339339,9.2,-3.681322848069968,0,0,13,10,3964864.0602521794,1173190.2604012166,7
589860.7294814317,9.2,-1.5694828068659183,0,0,13,10,4112064.334005946,1187509.8929672749,8
533205.9860081655,5.6000000000000005,-4.074852673550033,0,0,12,10,4207983.545667643,1193904.8907809684,9
503494.39403120015,5.6000000000000005,-0.8220872991817063,0,0,12,10,4133904.212897886,1247038.5416308753,10
479734.7274825976,6.800000000000001,0.07738127040881615,0,0,11,10,4312620.218320408,1258901.4654784268,11
441753.35439482133,7.199999999999999,-2.2122196381596626,0,0,11,10,4349335.469885869,1270039.648883468,12
418088.96924915817,8.4,0.707139562979231,0,0,11,10,4302786.809816785,1287672.8997945562,13
398688.5418488655,9.2,1.779292443739866,0,0,11,10,4397608.348511614,1290657.396193275,14
369758.81336879195,9.6,0.8408829520699657,0,0,10,10,4453372.056468192,1293701.3896086672,15
352221.1083721507,7.199999999999999,3.013601244659392,0,0,10,10,4374901.798161495,1299406.0229459724,16
336935.16897639754,8.0,3.9741922159936216,0,0,9,10,4474537.498558757,1308513.068889715,17
322764.132614114,8.4,3.4836890780859164,0,0,9,10,4501144.962665919,1324228.0938560218,18
313609.8782685854,8.799999999999999,5.848704152894246,0,0,9,10,4472023.3217824595,1331011.5454974517,19
299998.66327641066,9.6,7.546981275309439,0,0,9,10,4455526.013664968,1335781.6541661094,20
294244.3319722693,8.0,7.117430323971119,0,0,9,10,4470659.045701486,1338895.149948425,21
292153.66350268794,8.799999999999999,10.096525931160215,0,0,9,10,4403835.256889097,1342881.8091721083,22
294076.8650836276,8.799999999999999,11.490522211116328,0,0,9,10,4431821.088991622,1354047.8624509973,23
296432.376435594,9.6,10.744385342913043,0,0,8,10,4420231.934044428,1364089.1001200562,24
300069.5864028532,9.6,13.985617274151707,0,0,8,55,4351579.412031484,1370226.0067583355,25
305064.1353101453,9.6,15.347381064391907,0,0,8,55,4295425.285552114,1390411.8439684846,26
310539.7480780248,9.6,14.70068723134299,0,0,8,55,4263858.485879167,1390411.8439684846,27
316148.41803706996,9.6,17.892957189116785,0,0,8,55,4196995.132344535,1392140.936658905,28
324247.1396467382,9.6,19.231348586089926,0,0,8,55,4220418.497145623,1394990.436226498,29
332717.7057974513,9.6,18.474721805706817,0,0,8,55,4200402.752885416,1395174.9429576786,30
341375.69618965057,9.6,21.48859724830632,0,0,8,55,4124614.0807524296,1406470.147822782,31
351715.6051584837,9.6,22.5514222203715,0,0,8,55,4100718.714760032,1421268.111795051,32
362576.89611850365,9.6,21.684380668014946,0,0,8,55,4106965.8525149412,1421268.111795051,33
372899.1657011074,9.6,24.336709896050323,0,0,8,55,4081675.6530331485,1437822.6413381307,34
384530.56063201407,9.6,25.13326722119862,0,0,8,55,4058216.569301827,1450476.7414630158,35
394096.9201095634,9.6,24.00736345399963,0,0,8,55,3985771.7177295745,1450476.7414630158,36
404528.2018948695,9.6,26.44054365727817,0,0,8,55,3966120.5342866164,1450476.7414630158,37
415580.9584310544,9.6,27.00974364253188,0,0,8,55,4003005.6589845577,1450476.7414630158,38
425952.0520150597,9.6,25.711326454850102,0,0,8,55,4002559.8763420335,1462403.561849329,39
435922.15510858345,9.6,27.946335870853645,0,0,8,55,3939861.395557938,1472825.3667429097,40
447300.42897292145,9.6,28.352572212300075,0,0,8,55,3906371.344674246,1472825.3667429097,41
458487.5429776254,9.6,27.073922929529193,0,0,8,55,3855702.763326466,1472825.3667429097,42
469670.06450765894,9.6,29.02476661684976,0,0,8,55,3853570.4619105016,1472825.3667429097,43
481882.2055915882,9.6,29.31271070260959,0,0,8,55,3888610.391161286,1472825.3667429097,44
494264.0071799043,9.6,27.96793799942212,0,0,8,55,3874684.0797606893,1472825.3667429097,45
506356.6256102676,9.6,29.80411542309738,0,0,8,55,3869026.9424399305,1472825.3667429097,46
518798.54608558223,9.6,30.017821758302965,0,0,8,55,3869163.516201771,1472825.3667429097,47
529574.5395867004,9.6,28.525985746562334,0,0,8,55,3843687.600087133,1480148.0055952943,48
537728.6462467422,9.6,30.389045189535047,0,0,8,55,3877116.5028928197,1480148.0055952943,49
