pib,desempleo,inflacion,crisis_activa,transacciones_por_ciclo,empresas_activas,modelos_ml_entrenados,depositos_bancarios,prestamos_totales,ciclo
0.0,25.6,0.0,0,0,13,10,0.0,0.0,0
1050553.8932434497,9.2,0.0,0,0,13,10,972234.8811106373,307631.1889316909,1
1056071.9204723588,9.2,-7.472915245310152,0,0,13,10,1549038.3864384543,831089.1796200646,2
980912.9593413618,9.2,-8.348029388145905,0,0,13,10,2056531.1041447504,902798.7810587202,3
882079.1474596253,9.2,-4.256245598870723,0,0,13,10,2393461.3075281107,973237.2176370476,4
809025.3412970796,4.0,-0.9475239930716972,0,0,12,10,3041423.849141798,1037123.8134884342,5
743626.4296541157,4.8,-0.09639104773757623,0,0,12,10,3526926.189464574,1120201.738909944,6
694394.5178853944,5.2,3.7025549944349034,0,0,12,10,3946575.2727040886,1149978.130548744,7
669070.5607404904,6.800000000000001,6.751565449943775,0,0,11,10,4496235.969554823,1180211.1848828339,8
651424.7866170849,8.0,5.343664018795491,0,0,10,10,4567499.487113277,1180211.1848828339,9
646332.1649771614,9.6,8.73210421498316,0,0,10,10,4446205.28904762,1190731.0419183108,10
639003.241025457,4.3999999999999995,9.694244634253813,0,0,10,10,4587018.884351591,1205857.4329476394,11
622470.1074767796,6.4,8.33651043288306,0,0,9,10,4623661.446275152,1254326.1744863358,12
616015.749972334,7.199999999999999,11.460465759260785,0,0,9,10,4574535.972294832,1254619.997510451,13
613544.2894882428,7.6,12.327038938537815,0,0,9,10,4603862.265724144,1260549.2622845187,14
603704.7522032488,9.2,10.940324219491915,0,0,9,10,4679640.447931779,1275406.38679399,15
602453.687352066,9.2,13.850039268347558,0,0,9,10,4620817.873646767,1283813.1196405734,16
602189.7275778531,9.6,14.575444672535687,0,0,9,10,4629582.81535809,1276466.6120135917,17
594501.5800151213,4.8,12.96951338423149,0,0,9,10,4659134.697183245,1290414.4627331512,18
595140.6060961393,5.6000000000000005,15.801254680107135,0,0,9,10,4676541.3566058315,1290673.729830745,19
596545.2517506778,6.800000000000001,16.351665480399614,0,0,9,10,4621456.971136826,1301819.6286005187,20
590364.2402554757,8.0,14.102674667831504,0,0,9,10,4607028.317958896,1305001.058757536,21
587542.4445807586,8.4,17.269737978487033,0,0,9,10,4559124.626505795,1310144.0356699284,22
584321.6316448154,5.6000000000000005,17.682097602631398,0,0,9,10,4550800.9332694365,1315999.02530112,23
582278.720390009,6.4,15.262086522401797,0,0,8,10,4523896.848793462,1315999.02530112,24
587260.7813756336,7.199999999999999,18.33769798155016,0,0,8,55,4500541.597595182,1323165.0387325902,25
592254.8342768607,9.2,18.623956936636922,0,0,8,55,4359911.6318745185,1346230.2846237887,26
591387.4553140049,9.2,16.15531943349897,0,0,8,55,4304263.427578303,1353477.7961921704,27
596408.473378564,9.2,19.090046494063184,0,0,8,55,4282378.954133824,1354316.426739391,28
601459.7089814313,9.2,19.289065415559413,0,0,8,55,4318675.422257428,1351090.5313948123,29
603319.6322451113,9.2,17.404457055275824,0,0,8,55,4272880.532686114,1361136.0783724345,30
608413.9106504134,9.2,19.613454838400557,0,0,8,55,4210128.776656687,1368058.3373541587,31
613518.0562941602,9.2,19.752259739640387,0,0,8,55,4166682.4303451404,1385860.0079261365,32
615711.1677067553,9.2,17.72205098434505,0,0,8,55,4199197.720228681,1392996.9554788761,33
620844.3653907304,9.2,19.98105251642377,0,0,8,55,4199454.221163952,1392381.442966929,34
625993.0840689145,9.2,20.08032626890721,0,0,8,55,4095657.6253666994,1399137.9409173892,35
628515.7902030008,9.2,18.154035409562553,0,0,8,55,4058341.557592563,1410473.1911282986,36
631933.8842324596,9.2,20.24780856415802,0,0,8,55,4030380.9025275665,1424253.0525860328,37
637167.0252280708,9.2,20.32190925827395,0,0,8,55,4016497.188570286,1431711.737450832,38
639949.2998026249,9.2,18.343922801730606,0,0,8,55,4072099.0979768652,1431711.737450832,39
644214.5097345287,9.2,20.45067111011718,0,0,8,55,3977110.908083851,1431711.737450832,40
649529.423127398,9.2,20.50932279862103,0,0,8,55,3897274.97993877,1431711.737450832,41
652572.260116873,9.2,18.541391181750445,0,0,8,55,3935472.043954504,1431711.737450832,42
655245.0459308379,9.2,20.61489703520596,0,0,8,55,3943136.710025723,1435861.6771986962,43
660645.0893403366,9.2,20.664438630402326,0,0,8,55,3902973.8449635524,1435861.6771986962,44
663889.3800626533,9.2,18.65538804288707,0,0,8,55,3954643.7160641304,1441062.235872921,45
669321.9229551604,9.2,20.756557991365533,0,0,8,55,3887942.5352124018,1455478.7867607188,46
674726.4441615256,9.2,20.801081152142075,0,0,8,55,3826739.9857385727,1455478.7867607188,47
678202.1767147308,9.2,18.765025635203948,0,0,8,55,3885536.451707713,1455478.7867607188,48
683683.8074182734,9.2,20.886464188397746,0,0,8,55,3929207.503248096,1455478.7867607188,49
